State,YEAR,party,vote_share_percentage,District,M.victory
WEST BENGAL,2016,AITC,47.29,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.48,kolkata corporation,5.56
WEST BENGAL,2011,CPM,37.71,kolkata corporation,5.56
WEST BENGAL,2016,CPM,32.79,kolkata corporation,0.39
WEST BENGAL,2016,IND,0.66,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.18,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.28,kolkata corporation,0.39
WEST BENGAL,2016,BSP,0.87,kolkata corporation,0.39
WEST BENGAL,2016,NOTA,1.59,kolkata corporation,0.39
WEST BENGAL,2011,BJP,2.39,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.24,kolkata corporation,0.39
WEST BENGAL,2011,IND,1.2,kolkata corporation,5.56
WEST BENGAL,2011,BSP,0.61,kolkata corporation,5.56
WEST BENGAL,2011,JD(U),0.57,kolkata corporation,5.56
WEST BENGAL,2016,AITC,51.97,kolkata corporation,0.39
WEST BENGAL,2011,PDS,0.35,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.46,kolkata corporation,0.39
WEST BENGAL,2011,AITC,56.24,kolkata corporation,5.56
WEST BENGAL,2011,IND,0.26,kolkata corporation,5.56
WEST BENGAL,2016,BJP,10.06,kolkata corporation,0.39
WEST BENGAL,2016,PDS,0.73,kolkata corporation,0.39
WEST BENGAL,2016,IND,0.34,kolkata corporation,0.39
WEST BENGAL,2016,IND,0.6,kolkata corporation,0.39
WEST BENGAL,2016,BJP,7.17,kolkata corporation,0.39
WEST BENGAL,2011,RJNP,0.89,kolkata corporation,5.56
WEST BENGAL,2011,BJP,1.66,kolkata corporation,5.56
WEST BENGAL,2011,IND,0.22,kolkata corporation,5.56
WEST BENGAL,2016,CPM,36.53,kolkata corporation,0.39
WEST BENGAL,2011,CPM,37.92,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.62,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.26,kolkata corporation,5.56
WEST BENGAL,2016,AITC,52.82,kolkata corporation,0.39
WEST BENGAL,2011,AITC,57.45,kolkata corporation,5.56
WEST BENGAL,2011,IND,1.06,kolkata corporation,5.56
WEST BENGAL,2011,BSP,0.55,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.3,kolkata corporation,0.39
WEST BENGAL,2016,NOTA,1.96,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.19,kolkata corporation,5.56
WEST BENGAL,2011,IND,0.36,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.28,kolkata corporation,0.39
WEST BENGAL,2016,IND,0.21,kolkata corporation,0.39
WEST BENGAL,2011,JGP,0.33,kolkata corporation,5.56
WEST BENGAL,2011,IND,0.42,kolkata corporation,5.56
WEST BENGAL,2016,NOTA,2.27,kolkata corporation,0.39
WEST BENGAL,2016,IND,0.29,kolkata corporation,0.39
WEST BENGAL,2016,JD(S),0.29,kolkata corporation,0.39
WEST BENGAL,2016,IND,0.59,kolkata corporation,0.39
WEST BENGAL,2016,BJP,36.77,kolkata corporation,0.39
WEST BENGAL,2016,AITC,42.79,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.14,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.17,kolkata corporation,0.39
WEST BENGAL,2011,SJP(R),0.16,kolkata corporation,5.56
WEST BENGAL,2011,IND,0.49,kolkata corporation,5.56
WEST BENGAL,2011,AITC,51.11,kolkata corporation,5.56
WEST BENGAL,2011,JD(U),7.52,kolkata corporation,5.56
WEST BENGAL,2011,BSP,0.47,kolkata corporation,5.56
WEST BENGAL,2011,CPM,23.33,kolkata corporation,5.56
WEST BENGAL,2011,IND,0.24,kolkata corporation,5.56
WEST BENGAL,2016,BSP,0.78,kolkata corporation,0.39
WEST BENGAL,2011,BJP,15.13,kolkata corporation,5.56
WEST BENGAL,2016,RJD,14.95,kolkata corporation,0.39
WEST BENGAL,2016,SUCI,0.61,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.12,kolkata corporation,5.56
WEST BENGAL,2011,IND,0.14,kolkata corporation,5.56
WEST BENGAL,2016,NOTA,2.31,kolkata corporation,0.39
WEST BENGAL,2016,IND,0.13,kolkata corporation,0.39
WEST BENGAL,2011,AIFB,36.47,kolkata corporation,5.56
WEST BENGAL,2016,SUCI,0.53,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.33,kolkata corporation,5.56
WEST BENGAL,2011,IND,0.24,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.15,kolkata corporation,0.39
WEST BENGAL,2016,AIFB,34.54,kolkata corporation,0.39
WEST BENGAL,2016,BJP,15.73,kolkata corporation,0.39
WEST BENGAL,2016,AITC,45.8,kolkata corporation,0.39
WEST BENGAL,2016,IND,0.4,kolkata corporation,0.39
WEST BENGAL,2016,IND,0.22,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.41,kolkata corporation,5.56
WEST BENGAL,2011,BJP,3.66,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.17,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.32,kolkata corporation,5.56
WEST BENGAL,2011,IND,0.46,kolkata corporation,5.56
WEST BENGAL,2011,AITC,57.97,kolkata corporation,5.56
WEST BENGAL,2011,IND,0.29,kolkata corporation,5.56
WEST BENGAL,2016,CPM,33.09,kolkata corporation,0.39
WEST BENGAL,2016,AITC,50.6,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.67,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.36,kolkata corporation,0.39
WEST BENGAL,2016,NOTA,2.17,kolkata corporation,0.39
WEST BENGAL,2011,AITC,60.05,kolkata corporation,5.56
WEST BENGAL,2016,BJP,12.55,kolkata corporation,0.39
WEST BENGAL,2011,BSP,0.44,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.3,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.69,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.64,kolkata corporation,0.39
WEST BENGAL,2011,CPM,35.4,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.3,kolkata corporation,0.39
WEST BENGAL,2011,BJP,2.47,kolkata corporation,5.56
WEST BENGAL,2011,AITC,61.68,kolkata corporation,5.56
WEST BENGAL,2016,CPM,32.4,kolkata corporation,0.39
WEST BENGAL,2016,IND,0.35,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.41,kolkata corporation,5.56
WEST BENGAL,2011,BJP,3.12,kolkata corporation,5.56
WEST BENGAL,2016,BJP,13.45,kolkata corporation,0.39
WEST BENGAL,2016,BSP,0.69,kolkata corporation,0.39
WEST BENGAL,2011,CPM,33.25,kolkata corporation,5.56
WEST BENGAL,2011,BSP,0.88,kolkata corporation,5.56
WEST BENGAL,2016,NOTA,1.85,kolkata corporation,0.39
WEST BENGAL,2016,IND,0.48,kolkata corporation,0.39
WEST BENGAL,2016,AITC,50.4,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.67,kolkata corporation,5.56
WEST BENGAL,2016,IND,0.39,kolkata corporation,0.39
WEST BENGAL,2011,IND,0.43,howrah,0.24
WEST BENGAL,2016,IND,0.63,howrah,13.65
WEST BENGAL,2016,IND,0.16,howrah,13.65
WEST BENGAL,2016,NOTA,1.42,howrah,13.65
WEST BENGAL,2011,IND,0.14,howrah,0.24
WEST BENGAL,2011,IND,0.12,howrah,0.24
WEST BENGAL,2011,IND,0.13,howrah,0.24
WEST BENGAL,2016,IND,0.23,howrah,13.65
WEST BENGAL,2016,BJP,15.53,howrah,13.65
WEST BENGAL,2011,IND,0.12,howrah,0.24
WEST BENGAL,2016,IND,0.65,howrah,13.65
WEST BENGAL,2011,IND,0.9,howrah,0.24
WEST BENGAL,2011,CPM,44.11,howrah,0.24
WEST BENGAL,2011,IND,0.25,howrah,0.24
WEST BENGAL,2016,IND,0.1,howrah,13.65
WEST BENGAL,2016,IND,0.12,howrah,13.65
WEST BENGAL,2016,AITC,46.97,howrah,13.65
WEST BENGAL,2011,AITC,50.42,howrah,0.24
WEST BENGAL,2016,IND,0.11,howrah,13.65
WEST BENGAL,2011,IND,0.13,howrah,0.24
WEST BENGAL,2011,JD(U),0.44,howrah,0.24
WEST BENGAL,2016,IND,0.13,howrah,13.65
WEST BENGAL,2011,BJP,2.56,howrah,0.24
WEST BENGAL,2011,IND,0.24,howrah,0.24
WEST BENGAL,2016,JD(S),0.18,howrah,13.65
WEST BENGAL,2016,CPM,33.25,howrah,13.65
WEST BENGAL,2016,SUCI,0.53,howrah,13.65
WEST BENGAL,2011,IND,0.33,howrah,0.24
WEST BENGAL,2016,IND,0.14,howrah,13.65
WEST BENGAL,2016,NOTA,0.79,howrah,13.65
WEST BENGAL,2011,JD(S),0.26,howrah,0.24
WEST BENGAL,2016,IND,0.17,howrah,13.65
WEST BENGAL,2016,MHB,0.35,howrah,13.65
WEST BENGAL,2011,IND,1.21,howrah,0.24
WEST BENGAL,2016,BSP,0.73,howrah,13.65
WEST BENGAL,2016,INC,25.96,howrah,13.65
WEST BENGAL,2016,IND,0.85,howrah,13.65
WEST BENGAL,2016,IND,0.14,howrah,13.65
WEST BENGAL,2011,STPI,0.32,howrah,0.24
WEST BENGAL,2011,IND,0.56,howrah,0.24
WEST BENGAL,2016,AITC,45.99,howrah,13.65
WEST BENGAL,2016,IND,0.12,howrah,13.65
WEST BENGAL,2016,BJP,23.33,howrah,13.65
WEST BENGAL,2011,IND,0.39,howrah,0.24
WEST BENGAL,2016,IND,0.14,howrah,13.65
WEST BENGAL,2016,IND,0.33,howrah,13.65
WEST BENGAL,2011,BJP,13.22,howrah,0.24
WEST BENGAL,2016,IND,0.25,howrah,13.65
WEST BENGAL,2011,AITC,49.25,howrah,0.24
WEST BENGAL,2016,STPI,0.18,howrah,13.65
WEST BENGAL,2011,BSP,0.61,howrah,0.24
WEST BENGAL,2011,CPM,33.54,howrah,0.24
WEST BENGAL,2011,JD(U),0.29,howrah,0.24
WEST BENGAL,2016,IND,0.53,howrah,13.65
WEST BENGAL,2011,AITC,62.07,howrah,0.24
WEST BENGAL,2016,SUCI,0.75,howrah,13.65
WEST BENGAL,2016,IND,0.3,howrah,13.65
WEST BENGAL,2016,IND,0.23,howrah,13.65
WEST BENGAL,2011,JD(U),0.64,howrah,0.24
WEST BENGAL,2011,CPM,31.59,howrah,0.24
WEST BENGAL,2011,IND,0.19,howrah,0.24
WEST BENGAL,2011,IND,0.96,howrah,0.24
WEST BENGAL,2016,IND,0.25,howrah,13.65
WEST BENGAL,2016,BJP,20.29,howrah,13.65
WEST BENGAL,2016,AITC,52.2,howrah,13.65
WEST BENGAL,2016,BSP,0.64,howrah,13.65
WEST BENGAL,2016,IND,0.26,howrah,13.65
WEST BENGAL,2011,IND,0.4,howrah,0.24
WEST BENGAL,2016,NOTA,2.35,howrah,13.65
WEST BENGAL,2016,JD(U),22.06,howrah,13.65
WEST BENGAL,2016,IND,0.21,howrah,13.65
WEST BENGAL,2011,BJP,3.74,howrah,0.24
WEST BENGAL,2016,IND,0.29,howrah,13.65
WEST BENGAL,2016,IND,0.17,howrah,13.65
WEST BENGAL,2011,BSP,0.42,howrah,0.24
WEST BENGAL,2016,NOTA,1.84,howrah,13.65
WEST BENGAL,2016,SUCI,0.46,howrah,13.65
WEST BENGAL,2011,IND,0.56,howrah,0.24
WEST BENGAL,2016,IND,0.55,howrah,13.65
WEST BENGAL,2016,IND,0.33,howrah,13.65
WEST BENGAL,2016,BJP,7.87,howrah,13.65
WEST BENGAL,2016,AITC,51.86,howrah,13.65
WEST BENGAL,2011,IND,0.69,howrah,0.24
WEST BENGAL,2016,AIFB,35.95,howrah,13.65
WEST BENGAL,2011,BSP,1.14,howrah,0.24
WEST BENGAL,2011,BJP,2.43,howrah,0.24
WEST BENGAL,2011,AIFB,33.35,howrah,0.24
WEST BENGAL,2011,AITC,61.83,howrah,0.24
WEST BENGAL,2016,BSP,1.14,howrah,13.65
WEST BENGAL,2011,AITC,56.06,howrah,0.24
WEST BENGAL,2016,PDS,0.22,howrah,13.65
WEST BENGAL,2011,IND,0.46,howrah,0.24
WEST BENGAL,2016,AITC,47.79,howrah,13.65
WEST BENGAL,2011,IND,0.17,howrah,0.24
WEST BENGAL,2016,CPM,39.53,howrah,13.65
WEST BENGAL,2011,IND,0.22,howrah,0.24
WEST BENGAL,2016,BJP,8.3,howrah,13.65
WEST BENGAL,2016,SUCI,0.39,howrah,13.65
WEST BENGAL,2011,CPM,38.63,howrah,0.24
WEST BENGAL,2016,NOTA,1.95,howrah,13.65
WEST BENGAL,2016,IND,0.53,howrah,13.65
WEST BENGAL,2011,IND,0.33,howrah,0.24
WEST BENGAL,2016,IUC,0.25,howrah,13.65
WEST BENGAL,2011,PDS,0.31,howrah,0.24
WEST BENGAL,2016,IND,0.23,howrah,13.65
WEST BENGAL,2011,BJP,2.36,howrah,0.24
WEST BENGAL,2016,IND,0.17,howrah,13.65
WEST BENGAL,2011,IND,1,howrah,0.24
WEST BENGAL,2011,JD(U),0.46,howrah,0.24
WEST BENGAL,2016,BSP,0.64,howrah,13.65
WEST BENGAL,2016,IND,0.62,howrah,13.65
WEST BENGAL,2011,IND,0.45,howrah,0.24
WEST BENGAL,2016,IUC,0.6,howrah,13.65
WEST BENGAL,2016,CPM,37.05,howrah,13.65
WEST BENGAL,2011,BJP,4.76,howrah,0.24
WEST BENGAL,2011,IUC,0.38,howrah,0.24
WEST BENGAL,2016,IND,0.51,howrah,13.65
WEST BENGAL,2016,IND,0.61,howrah,13.65
WEST BENGAL,2011,BSP,0.81,howrah,0.24
WEST BENGAL,2011,AITC,51.21,howrah,0.24
WEST BENGAL,2016,NOTA,1.14,howrah,13.65
WEST BENGAL,2016,AITC,44.7,howrah,13.65
WEST BENGAL,2011,IND,1.01,howrah,0.24
WEST BENGAL,2011,CPM,40.82,howrah,0.24
WEST BENGAL,2011,IND,0.21,howrah,0.24
WEST BENGAL,2011,IND,0.35,howrah,0.24
WEST BENGAL,2016,BJP,14.52,howrah,13.65
WEST BENGAL,2016,IND,0.25,howrah,13.65
WEST BENGAL,2011,BSP,1.12,howrah,0.24
WEST BENGAL,2016,AITC,52.98,howrah,13.65
WEST BENGAL,2016,BJP,8.42,howrah,13.65
WEST BENGAL,2016,IUC,0.47,howrah,13.65
WEST BENGAL,2011,IND,8.65,howrah,0.24
WEST BENGAL,2016,IND,0.53,howrah,13.65
WEST BENGAL,2011,AIFB,38.53,howrah,0.24
WEST BENGAL,2011,PDCI,0.47,howrah,0.24
WEST BENGAL,2011,AITC,45.76,howrah,0.24
WEST BENGAL,2016,NOTA,0.97,howrah,13.65
WEST BENGAL,2016,IND,0.38,howrah,13.65
WEST BENGAL,2016,AIFB,36.25,howrah,13.65
WEST BENGAL,2011,IND,0.98,howrah,0.24
WEST BENGAL,2011,BJP,4.49,howrah,0.24
WEST BENGAL,2011,BJP,14.51,howrah,0.24
WEST BENGAL,2016,NOTA,1.38,howrah,13.65
WEST BENGAL,2016,CPM,32.68,howrah,13.65
WEST BENGAL,2011,IND,1.97,howrah,0.24
WEST BENGAL,2016,IND,3.08,howrah,13.65
WEST BENGAL,2016,IUC,0.58,howrah,13.65
WEST BENGAL,2016,SUCI,0.24,howrah,13.65
WEST BENGAL,2011,JD(U),0.57,howrah,0.24
WEST BENGAL,2016,BJP,16.5,howrah,13.65
WEST BENGAL,2011,BSP,0.83,howrah,0.24
WEST BENGAL,2011,IUC,0.51,howrah,0.24
WEST BENGAL,2016,BSP,0.54,howrah,13.65
WEST BENGAL,2016,IND,0.64,howrah,13.65
WEST BENGAL,2016,IND,0.28,howrah,13.65
WEST BENGAL,2011,AITC,46.48,howrah,0.24
WEST BENGAL,2016,WPOI,0.59,howrah,13.65
WEST BENGAL,2016,AITC,42.19,howrah,13.65
WEST BENGAL,2011,IND,0.76,howrah,0.24
WEST BENGAL,2011,CPM,33.28,howrah,0.24
WEST BENGAL,2011,IND,0.48,howrah,0.24
WEST BENGAL,2011,IND,0.61,howrah,0.24
WEST BENGAL,2016,IND,0.39,howrah,13.65
WEST BENGAL,2016,IND,0.91,howrah,13.65
WEST BENGAL,2016,IUC,0.53,howrah,13.65
WEST BENGAL,2016,IND,0.57,howrah,13.65
WEST BENGAL,2016,BSP,0.73,howrah,13.65
WEST BENGAL,2011,IUC,0.81,howrah,0.24
WEST BENGAL,2016,INC,39.53,howrah,13.65
WEST BENGAL,2016,BJP,8.16,howrah,13.65
WEST BENGAL,2016,IND,0.19,howrah,13.65
WEST BENGAL,2016,AITC,48.13,howrah,13.65
WEST BENGAL,2016,NOTA,1.16,howrah,13.65
WEST BENGAL,2011,BSP,0.98,howrah,0.24
WEST BENGAL,2011,IND,1.07,howrah,0.24
WEST BENGAL,2011,AITC,52.45,howrah,0.24
WEST BENGAL,2011,IND,0.53,howrah,0.24
WEST BENGAL,2011,CPM,39.79,howrah,0.24
WEST BENGAL,2011,BJP,4.38,howrah,0.24
WEST BENGAL,2016,IND,0.64,howrah,13.65
WEST BENGAL,2016,IND,0.37,howrah,13.65
WEST BENGAL,2011,IND,0.96,howrah,0.24
WEST BENGAL,2011,BJP,3.88,howrah,0.24
WEST BENGAL,2016,IND,1.45,howrah,13.65
WEST BENGAL,2016,NOTA,1.25,howrah,13.65
WEST BENGAL,2011,PDCI,0.97,howrah,0.24
WEST BENGAL,2011,BSP,1.44,howrah,0.24
WEST BENGAL,2011,IUC,1.16,howrah,0.24
WEST BENGAL,2016,IUC,0.99,howrah,13.65
WEST BENGAL,2016,AITC,54.11,howrah,13.65
WEST BENGAL,2011,IND,0.58,howrah,0.24
WEST BENGAL,2016,AIFB,34.17,howrah,13.65
WEST BENGAL,2011,AIFB,41.54,howrah,0.24
WEST BENGAL,2011,AITC,49.48,howrah,0.24
WEST BENGAL,2016,BJP,8.03,howrah,13.65
WEST BENGAL,2016,IND,0.35,howrah,13.65
WEST BENGAL,2016,INC,40.29,howrah,13.65
WEST BENGAL,2011,AIFB,36.94,howrah,0.24
WEST BENGAL,2016,AITC,53.34,howrah,13.65
WEST BENGAL,2016,BJP,3.97,howrah,13.65
WEST BENGAL,2011,AITC,56.64,howrah,0.24
WEST BENGAL,2016,IND,0.49,howrah,13.65
WEST BENGAL,2016,IUC,0.46,howrah,13.65
WEST BENGAL,2016,NOTA,0.75,howrah,13.65
WEST BENGAL,2016,SUCI,0.36,howrah,13.65
WEST BENGAL,2011,BJP,4.15,howrah,0.24
WEST BENGAL,2011,PDCI,2.26,howrah,0.24
WEST BENGAL,2016,IND,0.12,howrah,13.65
WEST BENGAL,2011,AITC,53.55,howrah,0.24
WEST BENGAL,2011,CPI(ML)(L),0.35,howrah,0.24
WEST BENGAL,2011,IND,0.98,howrah,0.24
WEST BENGAL,2011,IUC,0.46,howrah,0.24
WEST BENGAL,2016,CPM,37.4,howrah,13.65
WEST BENGAL,2011,BJP,2.57,howrah,0.24
WEST BENGAL,2011,JD(U),0.25,howrah,0.24
WEST BENGAL,2016,IND,0.49,howrah,13.65
WEST BENGAL,2016,AITC,54.1,howrah,13.65
WEST BENGAL,2016,CPI(ML)(L),0.26,howrah,13.65
WEST BENGAL,2011,IND,0.27,howrah,0.24
WEST BENGAL,2016,SUCI,0.26,howrah,13.65
WEST BENGAL,2016,BJP,5.71,howrah,13.65
WEST BENGAL,2011,IND,0.49,howrah,0.24
WEST BENGAL,2016,IND,0.18,howrah,13.65
WEST BENGAL,2011,CPM,41.08,howrah,0.24
WEST BENGAL,2016,IUC,0.24,howrah,13.65
WEST BENGAL,2016,NOTA,1.23,howrah,13.65
WEST BENGAL,2016,IND,0.36,howrah,13.65
WEST BENGAL,2011,INC,51.82,howrah,0.24
WEST BENGAL,2011,IND,0.68,howrah,0.24
WEST BENGAL,2011,CPM,43.76,howrah,0.24
WEST BENGAL,2011,BJP,2.22,howrah,0.24
WEST BENGAL,2016,NOTA,0.95,howrah,13.65
WEST BENGAL,2016,AITC,44.67,howrah,13.65
WEST BENGAL,2016,SUCI,0.42,howrah,13.65
WEST BENGAL,2016,IND,0.73,howrah,13.65
WEST BENGAL,2011,IND,0.49,howrah,0.24
WEST BENGAL,2016,BJP,5.83,howrah,13.65
WEST BENGAL,2016,INC,47.05,howrah,13.65
WEST BENGAL,2011,IND,1.03,howrah,0.24
WEST BENGAL,2011,IND,0.83,howrah,0.24
WEST BENGAL,2011,AITC,55.11,howrah,0.24
WEST BENGAL,2016,IND,0.78,howrah,13.65
WEST BENGAL,2016,INC,39.06,howrah,13.65
WEST BENGAL,2011,IND,1.03,howrah,0.24
WEST BENGAL,2016,IUC,1.36,howrah,13.65
WEST BENGAL,2016,IND,0.39,howrah,13.65
WEST BENGAL,2016,BJP,4.59,howrah,13.65
WEST BENGAL,2016,AITC,52.12,howrah,13.65
WEST BENGAL,2011,CPM,40.78,howrah,0.24
WEST BENGAL,2016,IND,0.62,howrah,13.65
WEST BENGAL,2011,BJP,2.25,howrah,0.24
WEST BENGAL,2016,NOTA,1.08,howrah,13.65
WEST BENGAL,2016,BJP,9.46,howrah,13.65
WEST BENGAL,2011,BJP,2.94,howrah,0.24
WEST BENGAL,2011,PDCI,1.15,howrah,0.24
WEST BENGAL,2011,IND,0.24,howrah,0.24
WEST BENGAL,2016,IND,0.81,howrah,13.65
WEST BENGAL,2016,WPOI,0.72,howrah,13.65
WEST BENGAL,2016,IND,0.38,howrah,13.65
WEST BENGAL,2011,IND,1.05,howrah,0.24
WEST BENGAL,2016,IND,0.85,howrah,13.65
WEST BENGAL,2016,CPM,37.07,howrah,13.65
WEST BENGAL,2011,IUC,0.43,howrah,0.24
WEST BENGAL,2011,AITC,54.19,howrah,0.24
WEST BENGAL,2016,NOTA,1.11,howrah,13.65
WEST BENGAL,2016,IND,0.2,howrah,13.65
WEST BENGAL,2011,CPM,39.51,howrah,0.24
WEST BENGAL,2016,IUC,0.71,howrah,13.65
WEST BENGAL,2011,IND,0.5,howrah,0.24
WEST BENGAL,2016,AITC,48.7,howrah,13.65
WEST BENGAL,2011,AITC,54.07,howrah,0.24
WEST BENGAL,2016,IND,0.84,howrah,13.65
WEST BENGAL,2016,IUC,1.11,howrah,13.65
WEST BENGAL,2016,BJP,7.05,howrah,13.65
WEST BENGAL,2011,BJP,2.25,howrah,0.24
WEST BENGAL,2011,IND,0.25,howrah,0.24
WEST BENGAL,2016,IND,0.95,howrah,13.65
WEST BENGAL,2011,IND,0.71,howrah,0.24
WEST BENGAL,2011,IND,0.47,howrah,0.24
WEST BENGAL,2016,IND,1.45,howrah,13.65
WEST BENGAL,2016,IND,0.89,howrah,13.65
WEST BENGAL,2011,IUC,0.82,howrah,0.24
WEST BENGAL,2011,CPM,40.7,howrah,0.24
WEST BENGAL,2016,IND,18.7,howrah,13.65
WEST BENGAL,2011,IND,0.75,howrah,0.24
WEST BENGAL,2016,NOTA,1.23,howrah,13.65
WEST BENGAL,2016,AITC,67.76,howrah,13.65
WEST BENGAL,2016,IND,0.77,hooghly,3.5
WEST BENGAL,2016,NOTA,2.35,hooghly,3.5
WEST BENGAL,2016,CPM,38.55,hooghly,3.5
WEST BENGAL,2016,AITC,44.89,hooghly,3.5
WEST BENGAL,2011,CPM,35.12,hooghly,3.07
WEST BENGAL,2016,CPI(ML)(L),0.91,hooghly,3.5
WEST BENGAL,2011,JD(U),1.59,hooghly,3.07
WEST BENGAL,2011,BJP,3.52,hooghly,3.07
WEST BENGAL,2016,BJP,12.52,hooghly,3.5
WEST BENGAL,2011,AITC,59.77,hooghly,3.07
WEST BENGAL,2016,IND,0.63,hooghly,3.5
WEST BENGAL,2011,BSP,1.52,hooghly,3.07
WEST BENGAL,2016,SUCI,0.89,hooghly,3.5
WEST BENGAL,2016,INC,38,hooghly,3.5
WEST BENGAL,2011,CPI,30,hooghly,3.07
WEST BENGAL,2011,AITC,63.83,hooghly,3.07
WEST BENGAL,2016,AITC,43.78,hooghly,3.5
WEST BENGAL,2016,BJP,14.05,hooghly,3.5
WEST BENGAL,2016,NOTA,1.73,hooghly,3.5
WEST BENGAL,2016,BSP,0.92,hooghly,3.5
WEST BENGAL,2011,BJP,4.65,hooghly,3.07
WEST BENGAL,2011,IND,0.53,hooghly,3.07
WEST BENGAL,2011,JD(U),1.03,hooghly,3.07
WEST BENGAL,2011,CPM,34.72,hooghly,3.07
WEST BENGAL,2016,INC,44.14,hooghly,3.5
WEST BENGAL,2011,AITC,57.16,hooghly,3.07
WEST BENGAL,2016,BJP,12.69,hooghly,3.5
WEST BENGAL,2016,AITC,40.19,hooghly,3.5
WEST BENGAL,2011,IND,1.46,hooghly,3.07
WEST BENGAL,2016,SUCI,1.03,hooghly,3.5
WEST BENGAL,2011,BJP,5.1,hooghly,3.07
WEST BENGAL,2016,NOTA,1.95,hooghly,3.5
WEST BENGAL,2011,AITC,57.61,hooghly,3.07
WEST BENGAL,2016,SUCI,0.85,hooghly,3.5
WEST BENGAL,2016,NOTA,1.59,hooghly,3.5
WEST BENGAL,2016,IND,1.33,hooghly,3.5
WEST BENGAL,2016,AITC,49.23,hooghly,3.5
WEST BENGAL,2016,BJP,7.3,hooghly,3.5
WEST BENGAL,2011,CPM,37.73,hooghly,3.07
WEST BENGAL,2016,CPM,38.83,hooghly,3.5
WEST BENGAL,2011,BJP,4.66,hooghly,3.07
WEST BENGAL,2016,FDLP,0.88,hooghly,3.5
WEST BENGAL,2016,IND,0.87,hooghly,3.5
WEST BENGAL,2016,NOTA,2.28,hooghly,3.5
WEST BENGAL,2011,IND,2.38,hooghly,3.07
WEST BENGAL,2011,BJP,3.22,hooghly,3.07
WEST BENGAL,2016,AITC,44.83,hooghly,3.5
WEST BENGAL,2016,SUCI,0.59,hooghly,3.5
WEST BENGAL,2016,CPM,43.58,hooghly,3.5
WEST BENGAL,2011,CPM,33.64,hooghly,3.07
WEST BENGAL,2011,AITC,60.76,hooghly,3.07
WEST BENGAL,2016,BJP,7.83,hooghly,3.5
WEST BENGAL,2016,NOTA,2.32,hooghly,3.5
WEST BENGAL,2016,IND,0.53,hooghly,3.5
WEST BENGAL,2011,PDS,0.69,hooghly,3.07
WEST BENGAL,2011,AIFB,36.95,hooghly,3.07
WEST BENGAL,2016,AITC,49.06,hooghly,3.5
WEST BENGAL,2016,AIFB,36.77,hooghly,3.5
WEST BENGAL,2011,BJP,2.58,hooghly,3.07
WEST BENGAL,2011,AITC,56.9,hooghly,3.07
WEST BENGAL,2011,IND,1.28,hooghly,3.07
WEST BENGAL,2016,SUCI,0.91,hooghly,3.5
WEST BENGAL,2016,BJP,10.4,hooghly,3.5
WEST BENGAL,2011,JDP,0.47,hooghly,3.07
WEST BENGAL,2011,BSP,1.14,hooghly,3.07
WEST BENGAL,2016,CPI(ML)(L),0.84,hooghly,3.5
WEST BENGAL,2011,CPI(ML)(L),1.36,hooghly,3.07
WEST BENGAL,2011,CPM,40.61,hooghly,3.07
WEST BENGAL,2016,BJP,10.19,hooghly,3.5
WEST BENGAL,2016,CPM,38.61,hooghly,3.5
WEST BENGAL,2016,PDS,1.09,hooghly,3.5
WEST BENGAL,2011,JDP,0.54,hooghly,3.07
WEST BENGAL,2011,BJP,3.38,hooghly,3.07
WEST BENGAL,2011,AITC,52.35,hooghly,3.07
WEST BENGAL,2016,AITC,47.36,hooghly,3.5
WEST BENGAL,2011,IND,1.76,hooghly,3.07
WEST BENGAL,2016,NOTA,1.9,hooghly,3.5
WEST BENGAL,2016,IND,1.18,hooghly,3.5
WEST BENGAL,2011,AITC,46.42,hooghly,3.07
WEST BENGAL,2011,JD(U),0.39,hooghly,3.07
WEST BENGAL,2016,BSP,0.88,hooghly,3.5
WEST BENGAL,2016,AITC,43.02,hooghly,3.5
WEST BENGAL,2011,JDP,0.7,hooghly,3.07
WEST BENGAL,2011,CPM,46.64,hooghly,3.07
